gene,importance,mean_non_msi_h,mean_msi_h,higher_in
PCDHA10,0.0,2.01937415177507,2.1021087037140185,MSI-H
TMEM52B,0.0,2.063552900204567,2.3537893963673087,MSI-H
FAM221B,0.0,2.368158591687137,1.6764883595148143,Non-MSI-H
C19orf18,0.0,2.261335458961598,1.093231021603017,Non-MSI-H
JPH3,0.0,2.003872097699192,1.615074779501537,Non-MSI-H
NDST3,0.0,2.3099624931888587,1.8488458370789156,Non-MSI-H
LOC105372321,0.0,2.1951336173795726,1.5533329645950964,Non-MSI-H
LINC02449,0.0,2.2144740631114814,2.195126160852634,Non-MSI-H
PDE9A,0.0,6.4489819718479415,5.973141514491057,Non-MSI-H
PRRX1,0.0,5.970302236280086,6.41982423295733,MSI-H
MLC1,0.0,2.2728658312655887,2.108229564849722,Non-MSI-H
JAKMIP3,0.0,2.2061329490058297,2.8084148381132343,MSI-H
EEF1DP5,0.0,1.0657625491748197,0.8603215190754442,Non-MSI-H
ELAVL4,0.0,2.05605281346821,2.1301779848763207,MSI-H
LOC101927708,0.0,2.5133508404029605,1.936389094940878,Non-MSI-H
FREM1,0.0,5.812212178147395,4.441560423726983,Non-MSI-H
LINC02826,0.0,1.1102287651928118,2.3301409474326817,MSI-H
CPEB1,0.0,2.151841396577003,1.9216099759444352,Non-MSI-H
IFNG,0.0,1.8036567995080464,2.9941070483051306,MSI-H
DCC,0.0,2.120982411027991,1.6158371807323826,Non-MSI-H
DNAH12,0.0,2.1903825494964173,2.0490805741773204,Non-MSI-H
IGHV3-71,0.0,1.813569302166754,1.6657508593606505,Non-MSI-H
IL7R,0.0,6.167537846525048,6.392975051332072,MSI-H
PABPC5,0.0,2.3072215672045013,2.1568045585902627,Non-MSI-H
PNMA6A,0.0,2.032517056869926,1.8413106154791878,Non-MSI-H
FAM183A,0.0,2.062046933684269,1.4690503870563056,Non-MSI-H
LINC01152,0.0,2.045777589962371,1.6079339139690416,Non-MSI-H
HSD52,0.0,1.7077567461472958,0.6895664278257218,Non-MSI-H
LINC01237,0.0,2.375109608521396,1.9595958532370854,Non-MSI-H
TAS2R38,0.0,2.3402623576975787,1.79128247791406,Non-MSI-H
RPS15AP12,0.0,2.4290132303461482,2.237816780613939,Non-MSI-H
TEX41,0.0,1.6545104939818847,1.6130044549998703,Non-MSI-H
PLCXD3,0.0,1.2705055925553486,1.7943835826501853,MSI-H
CAMK2A,0.0,2.168132692228063,2.3657351383478398,MSI-H
RNF165,0.0,1.9086975660867076,2.266950194323728,MSI-H
IL17A,0.0,1.9687110303440731,1.3243321753076531,Non-MSI-H
ANKRD18B,0.0,1.4912810073270935,1.3683832797141957,Non-MSI-H
ECRG4,0.0,1.9025705694245851,1.1965018987870568,Non-MSI-H
TAFA1,0.0,2.0383056767944048,2.1932536543854564,MSI-H
PCDHGB1,0.0,1.6843410683060362,2.1925460549263707,MSI-H
PROZ,0.0,2.336909305605092,1.9336239256885217,Non-MSI-H
MSLNL,0.0,1.5012738804412211,1.6122015774532679,MSI-H
RP1L1,0.0,2.11594097655845,1.8292302109235812,Non-MSI-H
GJB6,0.0,1.4916062084219466,1.7317870980851158,MSI-H
PCDHGA4,0.0,2.09127463728851,2.385147125058863,MSI-H
NOL4,0.0,1.5166446244802787,1.5782672184024098,MSI-H
ANKRD30B,0.0,1.1575411574028656,1.3584923449556572,MSI-H
KLKB1,0.0,2.21949879400884,2.3923043362467795,MSI-H
PCP2,0.0,2.4033693028603493,1.8960799943565037,Non-MSI-H
IGKV3-15,0.0,5.6223242841872585,5.695034169413597,MSI-H
RFX3-AS1,0.0,2.1509912409123704,2.1035063912983247,Non-MSI-H
KIR2DL4,0.0,1.704293727511924,3.2277520511265996,MSI-H
PPP1R14C,0.0,6.518244793519649,4.992815029999015,Non-MSI-H
IGHV5-78,0.0,2.171975823937491,1.6855723275690744,Non-MSI-H
DAPK1,0.0,6.055282652407422,7.032026711289505,MSI-H
FAM83C,0.0,1.6529264396602088,0.4876977476628548,Non-MSI-H
LDHC,0.0,1.206487579390377,1.0542273002304865,Non-MSI-H
RDX,0.0,6.317486220620407,6.085234422441938,Non-MSI-H
NWD2,0.0,1.9905392923600693,1.7426894404079611,Non-MSI-H
SBSN,0.0,1.478990457768766,1.7240786077333747,MSI-H
ADGRE4P,0.0,1.9715641324602426,2.4639647620995277,MSI-H
SLC6A17,0.0,1.9830731774924963,2.3229273664076633,MSI-H
MYOZ3,0.0,2.2603466400271444,1.7276856866282218,Non-MSI-H
PACRG,0.0,2.3453725317154346,1.4186072444375184,Non-MSI-H
EGR4,0.0,1.926925751492285,1.9330761969713652,MSI-H
RAD51AP2,0.0,2.2614781781361053,2.208641981936126,Non-MSI-H
ZNF532,0.0,6.389015100277537,6.343959670581411,Non-MSI-H
JPH4,0.0,2.1641266307328944,2.131826429286269,Non-MSI-H
RIC3,0.0,1.9254077997287957,1.621507167634011,Non-MSI-H
SLC2A10,0.0,6.3643808047884995,6.517268556779174,MSI-H
FOXD4,0.0,2.127340569053614,2.802110107927048,MSI-H
IGKV1ORY-1,0.0,1.5737598595320108,1.5075461621202388,Non-MSI-H
KRT36,0.0,1.9551968040554433,1.4751829174543982,Non-MSI-H
KIAA2012,0.0,2.3294085722681297,1.3894833180951986,Non-MSI-H
SAMD9,0.0,6.2338483083281755,6.761704630596144,MSI-H
FAM3D-AS1,0.0,2.3861978482635084,1.6686821702564267,Non-MSI-H
MIR181A2HG,0.0,2.1527996545086996,1.7216007195316643,Non-MSI-H
NRAP,0.0,1.7473865644160724,2.2007810049936336,MSI-H
NELL1,0.0,2.0582155320602378,1.1709452059721233,Non-MSI-H
IGHV3-19,0.0,1.8466513473919792,1.5338606938042452,Non-MSI-H
PPP4R4,0.0,1.8429570306918261,2.1363377172273808,MSI-H
PCDHB6,0.0,2.005210134122795,1.6156667524743955,Non-MSI-H
EMX2,0.0,1.070387649957242,0.8417691742301774,Non-MSI-H
SMYD1,0.0,1.681445400868399,0.7928585268870302,Non-MSI-H
IGHV3-41,0.0,1.7774062930402827,1.6413618632477882,Non-MSI-H
MEGF10,0.0,1.9783272386622697,2.3746876428787584,MSI-H
GDF6,0.0,1.7731301836114048,2.06210144724842,MSI-H
LOC101926913,0.0,2.3130467966644783,2.1437993977610246,Non-MSI-H
KRT4,0.0,1.2787249197195254,1.4026198900565594,MSI-H
ANXA8,0.0,0.7598107517120339,1.0874263277297416,MSI-H
NPHS1,0.0,1.929802008642901,1.944405600333989,MSI-H
AMELX,0.0,2.0371104778018525,1.160374450146087,Non-MSI-H
PCDHGB3,0.0,2.050738090902892,2.3307841526873143,MSI-H
SIX3,0.0,1.33105240730922,1.300968861867578,Non-MSI-H
SLC13A5,0.0,1.6665208358820005,1.7033947599942083,MSI-H
MMP2,0.0,8.771309504522828,8.798882422253891,MSI-H
BGN,0.0,8.785347670331891,8.860952027545979,MSI-H
LUM,0.0,8.793118702961612,8.776266357604706,Non-MSI-H
JCHAIN,0.0,8.065751804010239,7.621526546995443,Non-MSI-H
FOS,0.0,8.891344452927227,9.05480292733067,MSI-H
CALD1,0.0,8.478577486173666,8.406110698803834,Non-MSI-H
EPHB3,0.0,8.659156018572865,8.388827544904311,Non-MSI-H
ATP10B,0.0,8.88186941801301,7.77021801437182,Non-MSI-H
IGHG4,0.0,7.44829819251126,7.490612873274583,MSI-H
PMEPA1,0.0,8.824266315273107,7.724658639540064,Non-MSI-H
EGR1,0.0,8.597242222020547,8.218034568177368,Non-MSI-H
RNF186,0.0,6.3664581795342245,5.6125840089375005,Non-MSI-H
C3,0.0,8.210638916482123,8.296068125141828,MSI-H
ART5,0.0,2.1448998091768763,2.011144247424544,Non-MSI-H
SCN2B,0.0,1.9561921326899319,1.2902536891198395,Non-MSI-H
LINC02588,0.0,1.650420708013461,0.8121977554420893,Non-MSI-H
AFP,0.0,1.5959179844211755,1.0692665264022772,Non-MSI-H
LOC100653233,0.0,0.9757950254618639,1.0910861256856121,MSI-H
FAM230I,0.0,1.6370537200878825,1.5116589932318076,Non-MSI-H
PIRT,0.0,1.8032821427718877,1.2629126601997216,Non-MSI-H
IGKV1-33,0.0,1.305279435621721,1.319652846551689,MSI-H
USP32P1,0.0,1.5089633917413376,1.5360879616283414,MSI-H
TCTEX1D1,0.0,2.2180115079804814,2.2699822357947275,MSI-H
C5orf58,0.0,1.5645319281730314,1.7784459014312297,MSI-H
CEACAM4,0.0,2.049544957934065,2.6501870953551734,MSI-H
FYB2,0.0,1.591081713415631,1.9343265978071613,MSI-H
MEGF6,0.0,6.211652551435586,6.557892605253783,MSI-H
RPL7P47,0.0,2.372644570837244,2.1780254248639013,Non-MSI-H
APOC1,0.0,5.966438811250785,6.294539170414004,MSI-H
LRFN5,0.0,2.06791713164923,1.8564796190368946,Non-MSI-H
CASKIN1,0.0,1.856968024244639,2.1499615807204235,MSI-H
CENPE,0.0,6.374252902184909,6.457307161795104,MSI-H
SEZ6,0.0,1.3321203240311168,1.219477572455849,Non-MSI-H
PTPRVP,0.0,2.1429488331310558,1.943367550722791,Non-MSI-H
RN7SL834P,0.0,2.1374319001714084,2.41049046442194,MSI-H
CNKSR2,0.0,2.079709646308604,1.439464213871869,Non-MSI-H
TGFBR3,0.0,6.31996521770311,6.3346206316901705,MSI-H
HECW2-AS1,0.0,2.114630583586122,2.2955329266050364,MSI-H
IL1RN,0.0,5.864399409811116,6.84013564672185,MSI-H
ZNF876P,0.0,2.200011116489474,2.212699926853354,MSI-H
ERVW-1,0.0,1.5077248389178184,1.3594952210148097,Non-MSI-H
GLYATL2,0.0,1.803265338983865,0.8525009392410007,Non-MSI-H
MYPN,0.0,2.096934121240782,1.5080038369910915,Non-MSI-H
ATP6V0A4,0.0,1.3276387111912726,1.1742054028094187,Non-MSI-H
ODF3L2,0.0,2.2327578341164416,2.1124467061717613,Non-MSI-H
AGAP12P,0.0,1.8849257049143424,1.8770582592096332,Non-MSI-H
RHD,0.0,2.202146668857215,2.0575887353774838,Non-MSI-H
PLA2G2C,0.0,2.1601617460209734,2.2536508380393885,MSI-H
HOXB5,0.0,6.338454429882246,6.11510151452466,Non-MSI-H
DUXAP10,0.0,1.665087273977082,1.256556788764634,Non-MSI-H
SRSF12,0.0,1.96187173188164,1.683422889765088,Non-MSI-H
IGLV2-28,0.0,1.6002175944570722,1.4259567403599973,Non-MSI-H
SIGLEC5,0.0,2.0234011543604318,2.5123948340704936,MSI-H
LINC01140,0.0,2.153638888345734,2.2244611112812582,MSI-H
PALM2AKAP2,0.0,2.0895362385653518,1.7788712969666245,Non-MSI-H
NCR3,0.0,2.2003655547792196,2.400446526210753,MSI-H
SPAG17,0.0,1.8353806252154343,1.2900398650336533,Non-MSI-H
CLEC2L,0.0,1.6487274780811454,1.2844057387616805,Non-MSI-H
PTGES3L-AARSD1,0.0,2.315864476172476,1.79054941937532,Non-MSI-H
LINC01215,0.0,2.018978510318109,2.0971935202739855,MSI-H
AMER3,0.0,1.2982370544847417,0.5938789584934635,Non-MSI-H
CNTNAP3,0.0,1.8727495211340046,2.1071007034421845,MSI-H
IGHV3-38,0.0,1.7980527434745166,1.644385352362346,Non-MSI-H
CBS,0.0,1.8460592168275662,1.5608372432549342,Non-MSI-H
SLC25A24P1,0.0,1.2611527829493459,0.7406684828132403,Non-MSI-H
KRT83,0.0,1.8774626671603083,0.7771729924244625,Non-MSI-H
DUXAP9,0.0,1.7060715488987706,1.3727440378383229,Non-MSI-H
SMTNL1,0.0,1.8732796309276192,2.529621896110591,MSI-H
PLA2G4F,0.0,6.579641779843126,5.253039983826937,Non-MSI-H
LOC100130449,0.0,1.7248836317433145,1.532775267815472,Non-MSI-H
SLC26A7,0.0,2.086401229092645,1.4573931755297593,Non-MSI-H
CYP4B1,0.0,2.0831919940575605,1.7217429044672898,Non-MSI-H
CDH7,0.0,1.4088121178336175,1.3627819239972312,Non-MSI-H
HMSD,0.0,1.6646952640407617,3.2524031845869947,MSI-H
TRBC1,0.0,2.1686987782390816,2.4182412059816185,MSI-H
SLC7A10,0.0,1.4620475616652855,0.7860182984275624,Non-MSI-H
NUDT10,0.0,1.9942119232113718,1.8440974706608126,Non-MSI-H
GFI1B,0.0,1.9005840838302186,1.8998145147285106,Non-MSI-H
RPS15AP17,0.0,2.034141432570521,1.7366516197064361,Non-MSI-H
RLBP1,0.0,1.4366413371292894,1.2410446307546321,Non-MSI-H
PTH2R,0.0,0.9114555987383975,1.3640116413396643,MSI-H
C3P1,0.0,1.3722092259487246,0.7803744070636319,Non-MSI-H
OBSL1,0.0,6.178378107887372,6.02543641316383,Non-MSI-H
IGLV1-44,0.0,5.325106055344709,5.3392985665284485,MSI-H
SIGLEC17P,0.0,2.104489143787176,2.1060863401315073,MSI-H
TRBV5-1,0.0,2.183396521041273,2.3453166647070045,MSI-H
PKHD1L1,0.0,1.8771910707712773,1.6086183992948924,Non-MSI-H
LOC101928994,0.0,2.0236114871799797,1.7736527997450355,Non-MSI-H
PSD2,0.0,1.9971823506307032,2.2852878793724742,MSI-H
TMEM40,0.0,1.5787443629089302,1.4371998910528432,Non-MSI-H
LINC00942,0.0,2.1757442638634883,1.193591958323837,Non-MSI-H
ASS1P11,0.0,1.6447838070941208,2.0459775409834635,MSI-H
SLC9A2,0.0,6.113963896074711,6.198122443897989,MSI-H
MYL3,0.0,1.6407006101889816,0.9267125376219638,Non-MSI-H
STRCP1,0.0,2.2538637924186737,2.073513708505879,Non-MSI-H
SLC22A2,0.0,2.091670460701352,1.0450604509328045,Non-MSI-H
LOC646588,0.0,2.0955267089251115,1.370734969016455,Non-MSI-H
LOC150051,0.0,1.5875111677665596,2.111663863392611,MSI-H
CD1B,0.0,1.9161951005680276,2.187404859609337,MSI-H
FSIP2-AS2,0.0,2.0365713534129246,1.4563217548187386,Non-MSI-H
SLC2A14,0.0,1.8814642510109953,1.3651190148450656,Non-MSI-H
MPO,0.0,2.2507248251385237,1.7488673853327927,Non-MSI-H
KCNQ5,0.0,1.634986618911806,1.6715583430824508,MSI-H
KLRC2,0.0,1.7393052936468563,2.1970580203269003,MSI-H
GPR78,0.0,2.16231924047491,1.6069725006514806,Non-MSI-H
INHA,0.0,1.3687991801898305,1.7652285886448984,MSI-H
RTBDN,0.0,1.396190364683426,2.1302791705371593,MSI-H
LOC157273,0.0,1.4951055176342463,2.518738827265991,MSI-H
AMPD1,0.0,1.9329512134943105,1.6200264822607648,Non-MSI-H
SLC6A15,0.0,1.036535714221968,0.8693708490271395,Non-MSI-H
CHP2,0.0,6.073692056770029,3.719898956518353,Non-MSI-H
EMB,0.0,5.980099641246395,5.449819171765738,Non-MSI-H
TM4SF19,0.0,2.03938963591124,1.9305672916238792,Non-MSI-H
DTHD1,0.0,1.6141550611078082,2.2533056586365974,MSI-H
ABCC8,0.0,1.8650564733328492,2.34957659239582,MSI-H
IGKV1D-39,0.0,1.4557139975710573,1.2931949878778441,Non-MSI-H
LOC100129434,0.0,1.8399405987055382,1.2182110358093463,Non-MSI-H
DIPK1C,0.0,1.4966883216180134,2.348133344472419,MSI-H
APOL3,0.0,6.160988617492215,7.011355988267767,MSI-H
LOC101927815,0.0,1.4810710855577094,1.2172675853259607,Non-MSI-H
FCGR1B,0.0,2.000808487352425,2.600844342466288,MSI-H
TMEM229A,0.0,0.803378290598396,0.8946444608551686,MSI-H
EIF3CL,0.0,2.263745765986114,1.9040080903073384,Non-MSI-H
LINC02418,0.0,5.840205525355276,3.3936522128350544,Non-MSI-H
IGHV3-63,0.0,1.7563595038954394,1.4661373739205517,Non-MSI-H
WDR17,0.0,1.7649542932050217,1.4017699692656416,Non-MSI-H
GRIK4,0.0,2.12082991778503,1.791978682609598,Non-MSI-H
RPS6P26,0.0,1.697653125416852,1.3891846628573377,Non-MSI-H
TMEM132E,0.0,1.913882301802513,1.5065697014379031,Non-MSI-H
UTS2R,0.0,1.2281281233555106,0.8808745080060586,Non-MSI-H
HTR3A,0.0,1.5469410677358577,1.9903365483560878,MSI-H
CHML,0.0,6.3962188095935435,6.206509087495013,Non-MSI-H
CBLN2,0.0,2.150743211735306,1.4250023084375807,Non-MSI-H
LOC105375614,0.0,1.945418247312133,1.4686006316000575,Non-MSI-H
RPS7P4,0.0,2.253542860169247,2.0147130948034633,Non-MSI-H
AKR1B15,0.0,1.763738664279356,1.6409980103299204,Non-MSI-H
LLPH-DT,0.0,2.101370983448054,1.8243298754806643,Non-MSI-H
LOC105371414,0.0,2.069449841609893,1.934864178525298,Non-MSI-H
MIR9-1HG,0.0,1.546920575785231,1.2906462164199575,Non-MSI-H
ALOXE3,0.0,1.6792416921934041,3.1270829491544565,MSI-H
CNR2,0.0,1.9041884635046478,1.8756782101562366,Non-MSI-H
PRRT4,0.0,1.5501449826388827,1.9798398630277168,MSI-H
RGS2,0.0,6.1791966225876145,6.5951047363366175,MSI-H
POM121L9P,0.0,2.1208721346448773,2.165502552591384,MSI-H
ASPN,0.0,5.751917758697067,5.52768840762884,Non-MSI-H
PTPN5,0.0,1.9397045639368409,1.6137404831095195,Non-MSI-H
LRRC19,0.0,6.374151963385548,4.912237366680481,Non-MSI-H
TLX2,0.0,1.9307633230933217,2.0989063137675834,MSI-H
IL9R,0.0,2.0468697019124185,2.6986611922102153,MSI-H
JCAD,0.0,6.104717977860307,6.420236974731992,MSI-H
TBC1D3,0.0,1.7521726263246473,1.8974301878445325,MSI-H
SPSB4,0.0,1.8694114740293188,1.7329501930868505,Non-MSI-H
MIR9-3HG,0.0,1.8897457131901159,2.1364156807425014,MSI-H
ITIH2,0.0,1.7087523817213763,1.6960226358863542,Non-MSI-H
CCL7,0.0,1.6763721667629872,2.333121741257729,MSI-H
LRGUK,0.0,2.0049555845298808,2.3885409182428825,MSI-H
METTL24,0.0,1.921977121278475,1.7604684653948317,Non-MSI-H
ART4,0.0,1.5482097811999027,1.2726229332083971,Non-MSI-H
LOC93429,0.0,1.6743179365037573,1.8712699631981762,MSI-H
KLRC1,0.0,1.7403889976942022,2.7593524356895442,MSI-H
NKAIN1,0.0,1.8409972215305994,2.06475025702751,MSI-H
LINC00924,0.0,1.7954451235486844,1.7879706709485965,Non-MSI-H
WFDC10B,0.0,2.19679395098909,1.3260402232693997,Non-MSI-H
KRBOX1,0.0,1.4382449021877548,1.0268430469898118,Non-MSI-H
BEX1,0.0,1.6072357334370067,1.4314512047410808,Non-MSI-H
RXFP1,0.0,2.064185671843699,2.145965219235196,MSI-H
IGLV1-50,0.0,1.80235309019097,1.4143975914897813,Non-MSI-H
LINC01615,0.0,2.0094478575393033,2.3119946515424656,MSI-H
PTPRT,0.0,1.978194077133881,1.2592169996882805,Non-MSI-H
PLSCR2,0.0,1.9683940626204468,1.5969042473837491,Non-MSI-H
OOEP,0.0,1.152049325726545,0.9736105511625791,Non-MSI-H
NGF,0.0,2.159782997915166,1.8042670985590972,Non-MSI-H
PCSK2,0.0,1.1665648400779312,0.6335975314585538,Non-MSI-H
HPDL,0.0,6.424719241015222,5.529443236504327,Non-MSI-H
FXYD1,0.0,2.1481815337633354,1.4345616259417855,Non-MSI-H
ANXA8L1,0.0,1.4304506432118917,1.4224422688762262,Non-MSI-H
RIMS4,0.0,1.22529737809986,1.077735351170388,Non-MSI-H
TRBV19,0.0,2.016611418545451,2.194591006219962,MSI-H
FBLL1,0.0,1.8459604800100653,1.685933948274142,Non-MSI-H
FOXE3,0.0,1.9249405318859505,1.1748296564431344,Non-MSI-H
BHMT,0.0,1.1576846199131867,1.0990314996780353,Non-MSI-H
TRBV7-9,0.0,1.9721203936196205,2.2030572669344055,MSI-H
AIDAP2,0.0,2.090772851749281,2.0639207298567266,Non-MSI-H
LINC00589,0.0,1.7731439969389766,2.7194719939357186,MSI-H
ITIH5,0.0,6.338441042879537,5.790813569881385,Non-MSI-H
TMEM179,0.0,1.5938404973121343,1.0757145138446298,Non-MSI-H
FGF14-AS2,0.0,2.1924629486928797,1.7840971501494411,Non-MSI-H
RASSF10-DT,0.0,2.1486016140980824,0.9582367103169388,Non-MSI-H
OTOP2,0.0,1.0819944022216035,1.010711774048528,Non-MSI-H
SLC25A41,0.0,2.133952033155276,1.8532811453436486,Non-MSI-H
GPR25,0.0,1.906434809418906,2.266776048679038,MSI-H
LY6G6F,0.0,2.0753542760410597,0.3893223558170011,Non-MSI-H
ITGAD,0.0,1.6664827485159421,2.2146304438003455,MSI-H
CNTNAP3B,0.0,1.593948935018898,1.919127728567526,MSI-H
IGHV3OR16-8,0.0,1.705772679603896,1.3551704186455489,Non-MSI-H
RPL27P1,0.0,1.3395150741186688,1.3330068868299176,Non-MSI-H
INTS4P1,0.0,2.106374297052423,1.800349192423707,Non-MSI-H
LINC00494,0.0,1.6526031727440407,1.6973982666177612,MSI-H
LINC02563,0.0,1.736503905422697,0.3359011176735344,Non-MSI-H
PACSIN3,0.0,6.24167498736474,6.33358768807658,MSI-H
MED12L,0.0,1.8670354273386145,1.7322992340750973,Non-MSI-H
U2AF1L5,0.0,1.8959960529976667,1.6571842514190787,Non-MSI-H
ITPRID1,0.0,1.7248710152759197,1.4523121621343134,Non-MSI-H
GNG13,0.0,1.6046300164137546,1.4470113214114904,Non-MSI-H
MRPL23-AS1,0.0,1.4458431964449525,0.9003102870261712,Non-MSI-H
RPL21P11,0.0,2.1633163448610344,1.879464790202596,Non-MSI-H
IGLC6,0.0,1.797691269865996,1.732877535053209,Non-MSI-H
RPL21P134,0.0,2.0003718549965877,1.6357567354833296,Non-MSI-H
DLX2,0.0,1.4892028287759376,1.3016237175784773,Non-MSI-H
SLN,0.0,1.5530854250626467,2.2354660462423657,MSI-H
FLG,0.0,1.623035513507616,1.5662684805890335,Non-MSI-H
GRIA4,0.0,1.9872365121299327,1.2783720074200209,Non-MSI-H
C2orf74,0.0,2.0756203935481228,2.1489052814025476,MSI-H
ARHGAP31-AS1,0.0,2.1030028006725856,1.869648648268144,Non-MSI-H
GLIPR1L2,0.0,2.2161267767025534,1.959988338410844,Non-MSI-H
KLRK1,0.0,1.8627701356094504,2.3034142380608866,MSI-H
MIR4713HG,0.0,2.2202011468261253,1.7416369358141828,Non-MSI-H
NPIPA3,0.0,1.9911489026774187,1.4267843689820459,Non-MSI-H
HS3ST5,0.0,1.5581923404072089,0.8703833009607711,Non-MSI-H
RIMS1,0.0,1.5129776539489868,0.8934790288559934,Non-MSI-H
FSIP2-AS1,0.0,2.1300842076380797,1.3044345615588904,Non-MSI-H
NEXMIF,0.0,1.5581844132713838,1.2588460637583487,Non-MSI-H
CCDC85A,0.0,1.9764941307607318,1.44027596966654,Non-MSI-H
KIF25-AS1,0.0,1.2313372516489527,0.6413782217123761,Non-MSI-H
CTNNA3,0.0,1.5095238625900083,1.5906333773485635,MSI-H
RPL31P61,0.0,1.4260931936703438,1.099704709247439,Non-MSI-H
RAET1K,0.0,1.976894075372103,2.6614651310400466,MSI-H
EML5,0.0,1.6714125723532047,2.4322828840020843,MSI-H
ARHGEF2-AS1,0.0,1.947008549320405,1.563180188962442,Non-MSI-H
DUSP26,0.0,1.9754792043160647,1.5598263209220347,Non-MSI-H
TCF24,0.0,2.027739365159206,1.4376926882266496,Non-MSI-H
SIGLEC6,0.0,1.8631909113222704,1.838165819544958,Non-MSI-H
PNMA3,0.0,1.8022987065223819,1.6384941183144468,Non-MSI-H
NLRP12,0.0,1.9446617147019873,2.275352514247898,MSI-H
RORB,0.0,1.578916067645883,1.7246596079629488,MSI-H
COL26A1,0.0,1.7242464487765088,1.622523412964278,Non-MSI-H
OLFML3,0.0,6.318219070425967,5.970392610795388,Non-MSI-H
LOC105371967,0.0,1.7286251058101079,0.9114864255992309,Non-MSI-H
NAT16,0.0,1.7666959763321608,0.9935756194173166,Non-MSI-H
ARMC4,0.0,1.7504767074043477,1.7012382499892895,Non-MSI-H
MIXL1,0.0,1.9592169893479083,1.8702719394438787,Non-MSI-H
KRT39,0.0,1.286052007557089,0.773714821595465,Non-MSI-H
LGALS12,0.0,1.563603069313353,1.6446538103382613,MSI-H
LOC100422687,0.0,1.4988299817023332,1.1744210593023883,Non-MSI-H
ZBTB7C,0.0,5.932045351839566,6.659801289802736,MSI-H
KCNK2,0.0,1.471540312168271,1.7107206434000741,MSI-H
LOC101928731,0.0,0.9374411189712576,0.8565313262045269,Non-MSI-H
GRIA3,0.0,1.8163213905726319,1.8869981271640763,MSI-H
LMX1B,0.0,1.3378587376219313,1.1412079306834961,Non-MSI-H
IGHE,0.0,1.4784246257555578,1.821318414994745,MSI-H
IGHV3-52,0.0,1.6640855236615024,1.4453943556068332,Non-MSI-H
CLVS1,0.0,1.8450600902394896,1.6215607132546763,Non-MSI-H
RPL7AP45,0.0,2.0863976468558163,1.8463294112374526,Non-MSI-H
CPB1,0.0,0.9038993415917462,0.7172693869199533,Non-MSI-H
LINC00570,0.0,1.9991572575781444,1.4520471130296648,Non-MSI-H
CACNA1G,0.0,1.942701220732217,1.7298270980189407,Non-MSI-H
SLC10A4,0.0,1.8114679147043824,1.109325801820224,Non-MSI-H
LINC02257,0.0,1.6191353620758147,1.8741622142539995,MSI-H
GPC5,0.0,1.4270366599196813,0.9343897209813261,Non-MSI-H
CCR6,0.0,2.1167288826578634,1.9996788115401565,Non-MSI-H
CCL23,0.0,1.9076755438830184,2.204013100064681,MSI-H
C8orf74,0.0,1.5755038493793292,1.1903200330707173,Non-MSI-H
ZNF730,0.0,1.5735762540068277,0.999955671644666,Non-MSI-H
LINC01511,0.0,1.581633247137317,1.1010589611603807,Non-MSI-H
IGHJ3P,0.0,1.5803155645723033,1.4316162113519422,Non-MSI-H
DMRT3,0.0,1.4217067126467082,1.6601117159885157,MSI-H
SCN4A,0.0,1.9426755340963413,1.3430800276036639,Non-MSI-H
RP1,0.0,1.5501882330996697,0.8989354759914544,Non-MSI-H
ZNF804A,0.0,1.8385533837240084,2.080011039086221,MSI-H
LOC101929532,0.0,1.6657131438358765,1.8627538248834896,MSI-H
MIR3176,0.0,2.0770832431199846,1.6510649442218892,Non-MSI-H
ADAMTS9-AS2,0.0,1.7768024801366118,1.4791139009570933,Non-MSI-H
CFD,0.0,5.934229077254948,6.325002331769105,MSI-H
AFF2,0.0,1.6493461731212051,1.8456085201450556,MSI-H
P2RY12,0.0,1.8710645894061562,1.8183614025758237,Non-MSI-H
DPYSL5,0.0,1.1348870648517644,0.7346198456524836,Non-MSI-H
NKX2-2,0.0,1.1268271959473928,1.3611278258816921,MSI-H
LOC105372441,0.0,1.6658952246802234,1.7173727931529172,MSI-H
SYT4,0.0,1.3140845482116301,0.6138940583207353,Non-MSI-H
RPL18P9,0.0,2.065174207830567,1.5453235289912703,Non-MSI-H
LRP2,0.0,1.3207258233277785,0.8992727858125492,Non-MSI-H
KIRREL2,0.0,1.5110275036504273,1.4629437649784058,Non-MSI-H
CPNE4,0.0,1.3533220899503737,1.7557975870350406,MSI-H
FAM181B,0.0,1.4364823612518418,1.0579460059934211,Non-MSI-H
SLC5A11,0.0,1.875600990581686,1.6035382195661656,Non-MSI-H
ACTBP1,0.0,1.925363221368433,1.537392674660864,Non-MSI-H
OSMR,0.0,6.148957649440598,6.401967468698644,MSI-H
MCHR1,0.0,1.8219458086142564,2.3801430573544526,MSI-H
OSBPL1A,0.0,6.29791234796515,6.482076266529846,MSI-H
LOC283731,0.0,2.0024006048371032,1.2859961210017143,Non-MSI-H
LOC102724323,0.0,1.9071180607969505,2.1230601143614445,MSI-H
OR7D2,0.0,1.3307996738698356,1.3739417035434733,MSI-H
DMRTA1,0.0,1.6439184385377845,1.3092678105035434,Non-MSI-H
CLEC17A,0.0,1.6187643853365052,1.6817011096765095,MSI-H
RPL10L,0.0,2.0074813418858852,0.9735832307631095,Non-MSI-H
FGF5,0.0,1.383310948528041,1.4320796291944289,MSI-H
