gene,importance,0,1,2,highest_in,lowest_in
GPR37,7.450705235548537e-05,3.4949143231594526,3.9759181199143656,3.558982018834659,1,0
LINC00996,7.444670982976021e-05,2.8711903585687635,2.9433443647514146,2.9824976619585826,2,0
LDLRAD1,7.440015340146784e-05,1.7760639173533233,2.3184757984717432,1.8353371657786857,1,0
CCDC110,7.435326458560546e-05,2.902144528397982,3.463595789554705,3.0683152460258736,1,0
RPL13AP20,7.434538885116552e-05,4.4131380230981545,4.411022957253786,4.5667128581203515,2,1
PARP4P1,7.433384382192238e-05,1.923061807813233,1.6912161227037725,2.3921363558990993,2,1
IGHV1-45,7.431007416491031e-05,1.915195724858276,1.9023726379123391,2.0406901071138055,2,1
LRRC10B,7.428664638615418e-05,4.33307360519763,3.4364398774179246,4.2499654493042165,0,1
MTERF1,7.425220586168496e-05,5.55838055937832,4.405748827126592,5.424269884705532,0,1
FBLN2,7.423868263405749e-05,6.8304859718746185,6.864606280550217,6.680969320520638,1,2
RUNX1T1,7.422726079982961e-05,4.399091316202499,4.134711556694423,4.357759585305155,0,1
SPDYC,7.422077037717643e-05,2.7218413031030924,2.2061294276905263,2.7513916796883215,2,1
MT1G,7.42081380476636e-05,6.341555000835563,6.743916639509739,6.275965188479688,1,2
RBP7,7.409529889527989e-05,3.351428567846633,3.2378125549508288,3.5658541995473105,2,1
PDZK1,7.40860713375102e-05,3.3246719333436308,2.5643447381985762,3.460860324920725,2,1
ZNF610,7.408169976064442e-05,3.5169352942661427,2.78117693990517,3.4361682211040714,0,1
MFSD4A,7.402389401572894e-05,5.73648646536682,5.604451769333454,5.8027723673671545,2,1
MFAP3L,7.401109735850359e-05,5.193410399867216,4.536570963697142,5.033212615770872,0,1
IGHE,7.392456509049983e-05,1.4859040918405844,1.9813771585935303,1.3937406537338568,1,2
TNNT3,7.390172391418437e-05,0.9586318847645482,1.1260829390374258,1.2582096943799734,2,0
VLDLR,7.387143058373094e-05,5.2727085060669845,4.968291240899894,5.2854354969933395,2,1
RPL28P5,7.378442065371471e-05,2.6199216044412736,2.423504900654362,2.554175652049278,0,1
ACOXL,7.378229990476424e-05,2.319394967294735,3.1003941692488195,2.5299337567670594,1,0
ANKRD18A,7.373095567292846e-05,3.9817094827277995,4.2288679876861375,4.170813310136793,1,0
SRCIN1,7.370182352505826e-05,5.95456413873527,5.202853273452735,5.838218301605265,0,1
ASB2,7.362586588909511e-05,4.59401267903904,4.459847294344922,4.563987611472176,0,1
TNFSF14,7.358130539841372e-05,3.6354468483980265,4.059815876372239,3.6433202489875725,1,0
NPM1P25,7.35678537339274e-05,3.326066850437514,3.5714987074484963,3.4504400891275675,1,0
RPS19P2,7.350000841624864e-05,1.3163559782752283,1.3458901990720762,1.4804358946403082,2,0
ABCC8,7.345674957647027e-05,1.7964660074653238,2.4658882329570857,2.0407005922729358,1,0
ENPP5,7.341060879476759e-05,5.4555993317717695,4.783822442014646,5.486881431481401,2,1
CX3CR1,7.340715782444397e-05,3.2574753116149675,3.0843149702338097,3.213492817385752,0,1
CD48,7.339932476328253e-05,5.143496727570455,5.667755790812509,5.221924397917681,1,0
VWA3B,7.338618166149155e-05,2.630398416180982,3.308547568248516,2.9059933666227478,1,0
IGHV3-49,7.333530571753613e-05,4.5768690792570075,4.982248777187574,4.761139722580072,1,0
SMIM1,7.330190780813866e-05,3.1243519882549062,2.686818532344388,3.0550860908287234,0,1
LOC107985433,7.325770836841619e-05,1.7966612740016812,1.1023681737932634,1.9148677820348607,2,1
ZDHHC2,7.321845682872275e-05,6.413753975237111,6.5032625965248245,6.346726784069694,1,2
MRAS,7.311328087991602e-05,5.429294866779947,5.7586124217464025,5.43950503507716,1,0
DDO,7.308499233395034e-05,4.285639826030568,3.628349073258063,4.209077890134908,0,1
CCL18,7.307809757781611e-05,5.346008084374836,6.470615874835661,5.661302951759865,1,0
RPS19P7,7.307574325074524e-05,1.5921767859681697,1.5148318745274938,1.6500487397382424,2,1
DQX1,7.305882696747425e-05,5.475174511245075,5.78531786448906,5.520228195463354,1,0
GPR27,7.305182828374047e-05,2.2995747675565243,2.5644005904948224,2.363337006197607,1,0
PI3,7.286058717580938e-05,6.967227306506189,7.560514421294427,6.9029018254746655,1,2
GZMK,7.284181905029046e-05,2.9768286920715115,3.8794923535198818,3.1337177579717856,1,0
RLBP1,7.283799488792895e-05,1.4309170470732087,1.1672553116092494,1.624744561512903,2,1
MGAM,7.282208794902103e-05,2.997377708224039,3.4731352641521682,3.1362415952208225,1,0
EDARADD,7.280338563197671e-05,2.5118065896546717,2.6729902560831116,2.5268749686021237,1,0
FCGR2B,7.279483957382257e-05,4.118580500750922,4.877853960841123,4.186513509574251,1,0
SP6,7.27945998539341e-05,6.662130638147505,6.07176237235602,6.654283046498169,0,1
PLK5,7.278711757348595e-05,1.6549091204444288,1.2881368365147157,1.7639878252446997,2,1
HAPLN1,7.277181645006261e-05,4.068744664780685,3.717652295672239,4.1604702409311605,2,1
CFAP91,7.273557526158067e-05,2.599313489943412,1.8061875485078571,2.6201342764225726,2,1
NOMO3,7.267680758936861e-05,4.835279795827454,4.783415929677057,4.689792652339279,0,2
SPART,7.266577883927997e-05,5.461575007558094,5.560214282057301,5.436839042861714,1,2
ZNF568,7.264872404624337e-05,3.7992227036711506,3.5425146481714456,3.698298871154844,0,1
IFIT3,7.252928563563177e-05,6.358003592822183,7.038150527360818,6.289640456818147,1,2
IGKV1-12,7.25103050373285e-05,2.085380976052426,2.343737076093921,2.06527576242188,1,2
RIMS2,7.245148370662017e-05,1.0337017020639794,1.179649249861649,1.1356369687069812,1,0
ZNF702P,7.242245748065798e-05,4.930677930718815,5.045194535869591,4.993725808896955,1,0
BPI,7.239696699882067e-05,1.9345601373074823,1.4948799433511222,2.0263582696793936,2,1
IGLV2-28,7.23866545165133e-05,1.620313342729224,1.5544468206937285,1.6395728564459238,2,1
GPIHBP1,7.237863071191167e-05,2.407742274927102,2.468420920739795,2.428186921366969,1,0
TSPAN7,7.23744865280651e-05,5.946376631947487,5.452619441174737,6.184973591577901,2,1
ST8SIA2,7.220233062194739e-05,1.9869185059113625,1.988766789719545,1.941146490708441,1,2
SLC22A31,7.218879127700393e-05,2.6207640791731595,2.150721875938333,2.588198537186057,0,1
LOC100506688,7.218380326383951e-05,3.148051733663509,2.203407907078269,3.1311104992976424,0,1
ZNF285,7.216835433699737e-05,3.4835491340225215,2.019126365719817,3.0483550412541494,0,1
LINC01356,7.213065793456816e-05,3.435833017534361,2.893332820722286,3.420562936138348,0,1
SULT1B1,7.207185870071867e-05,7.2044460595702,6.187172270797509,7.104259376649834,0,1
RPS3AP46,7.203719403446122e-05,1.3953615373518955,0.8743289354199487,1.4006091981441413,2,1
ITGBL1,7.20319231417598e-05,4.579166962423059,4.2076078139733895,4.454849504459979,0,1
SLC11A1,7.201188222242804e-05,5.270185237643251,6.067613192580876,5.364242702455014,1,0
CPVL,7.181820493835316e-05,6.021056681317916,6.2333511098275185,6.11759647666001,1,0
TTC14,7.180555056905898e-05,6.356858386021043,5.861777675622082,6.466549378289164,2,1
S100B,7.164771777898835e-05,4.123356043160845,4.474495453663181,3.971358970525541,1,2
CDK5R2,7.164283192591627e-05,2.126449124873638,1.3782572829600217,2.273415097940106,2,1
IGHV3-52,7.159674241330817e-05,1.6596637454437015,1.5887386144738116,1.4905065902672732,0,2
PALM,7.159674241330817e-05,5.201102402982079,4.8614249050420595,5.146137537955592,0,1
IGFBPL1,7.159429354842235e-05,2.116515812766131,1.4300593362351453,2.0318163011021872,0,1
RPS15AP12,7.157606901527138e-05,2.333222713273711,2.3024490924086267,2.546212358567907,2,1
ENHO,7.154467998113615e-05,2.5683600897302346,2.1519390434476073,2.5200149989318867,0,1
MYO1A,7.151407993043699e-05,7.747479114457064,7.302909061923188,7.680212177823275,0,1
SGK2,7.150261761756673e-05,6.612106710599942,4.975060509879605,6.65626609908393,2,1
LINC00114,7.143441606261292e-05,3.4224609914033475,2.894875494582025,3.133665558853263,0,1
IGKV6D-21,7.141380446044451e-05,1.930268330732306,1.9187707210107625,1.8624209608409108,0,2
CASP16P,7.140851212834631e-05,2.445756394518548,2.6343046236915697,2.6097416378125082,1,0
TRHDE,7.132013109325355e-05,3.659900440002869,2.577770969741673,3.8531100764761885,2,1
ABCC2,7.127693794274597e-05,4.748604456869915,3.824514997110193,4.844941029240358,2,1
TMEM238L,7.126541065915455e-05,6.414886231648139,6.0295243569984365,6.398967000651578,0,1
ZNF549,7.113750181749785e-05,4.237722174008106,3.779709176593769,4.1583945174191665,0,1
TMOD2,7.109013162337866e-05,5.387192220986809,5.607974351171471,5.451789155942991,1,0
KLC3,7.101257709695828e-05,2.9204034262466765,3.5218100974753583,2.8785886823763778,1,2
ANGPTL4,7.098415992989615e-05,5.278903297114397,5.932371354628735,5.448435661192299,1,0
SLC6A17,7.093845122014132e-05,1.983334632325381,2.4702474795447205,2.1833979689817973,1,0
TLR4,7.092133398205614e-05,6.391921847172555,6.285027120127314,6.48691935756508,2,1
PCDHB4,7.089914062658766e-05,3.387154825709087,3.055721252794528,3.3831454399329233,0,1
GOLGA4,7.088264211540146e-05,7.97030011268953,8.031880686385012,8.123769371552692,2,0
FXYD4,7.080876939572892e-05,2.2968284870439,2.338608763918828,2.3752946896049725,2,0
SLC5A7,7.077492036033171e-05,0.8544750474503531,0.6658491030853247,1.002703174275648,2,1
SP140,7.076205262994182e-05,3.9977067152850148,4.78704629288892,4.08584115017218,1,0
TPH1,7.075336131485559e-05,2.797605271387949,2.5983391404059137,3.125269235629221,2,1
PAK3,7.073531796756097e-05,2.2785118676594087,1.9581944488379548,2.552129211884863,2,1
SLAMF8,7.072322209856371e-05,5.472032170413135,6.206368402264535,5.455117492037152,1,2
MKRN3,7.069395360818014e-05,1.4179818080104734,1.3995901189755238,1.5932915081583983,2,1
MFAP5,7.068786206376171e-05,4.727111853471494,4.829300788160654,4.831496182038586,2,0
SLCO4C1,7.067697957738564e-05,2.0490875510560698,1.9801125802109112,2.259351422127604,2,1
GPD1,7.044138964546102e-05,5.51317219183516,4.9539894397420525,5.640135186570439,2,1
C2orf72,7.041597802555924e-05,6.481338192609945,6.861876481604187,6.72146064946334,1,0
IL1RN,7.040545219821816e-05,5.82955282775892,6.949327948710132,5.901073298417457,1,0
LOC100128398,7.029644565304721e-05,3.5590670896075203,2.7939302895042655,3.7964936213520515,2,1
LAMA2,7.024503744040549e-05,5.740524821335114,5.581697404681266,5.834225592134452,2,1
CTNNA3,7.011454067335453e-05,1.5089675001390312,1.8440751145452232,1.6456591016727893,1,0
FGA,7.005672743254329e-05,2.5368042054660926,1.7103060079267458,2.413703426699981,0,1
HBQ1,7.001049750128712e-05,1.047657711567136,1.2699575817671487,1.231038235334123,1,0
KCNIP3,6.996612914952368e-05,3.543604849755846,3.1572402901177,3.538313896104821,0,1
EVC,6.986596702112576e-05,5.156213298120063,5.143753716527455,5.097982649141552,0,2
MMP12,6.972848904854364e-05,6.933843310175668,7.831426513871586,6.749098682171063,1,2
MMP8,6.967714146360005e-05,1.7943683621278568,2.5530571532131483,1.8810653765839174,1,0
HLA-DPB2,6.964477019081572e-05,2.239068992250157,3.1224875818011872,2.401355143042155,1,0
EFCAB6,6.956877603126408e-05,3.127658735000007,3.1149080705693653,3.0999135598713434,0,2
SYNPO2,6.952688739392345e-05,6.548859614170825,6.176399032883983,6.639810405493599,2,1
MATN2,6.951576441992191e-05,6.806369154290132,7.203296814313828,7.051996971875673,1,0
PDE3A,6.945145974340843e-05,6.27969821396664,5.458544395168377,6.186969036966655,0,1
DOCK8,6.945145974340843e-05,5.99901246746368,6.678974981831192,6.180446191586078,1,0
DCHS2,6.944893274255358e-05,2.505443678725529,2.0430893497636964,2.57411471664803,2,1
P2RX7,6.934950779774025e-05,4.1741525089643785,4.568016630105322,4.273227247945407,1,0
ZNF215,6.934718880711255e-05,5.0455350348849874,4.921430298079335,4.858619139291186,0,2
AKR1C1,6.930891982011593e-05,4.465398328038668,4.345415536308228,4.64427250864319,2,1
DNASE1L3,6.928170460706012e-05,3.773535671997636,3.3002724190628636,3.6893301653612562,0,1
SBSPON,6.924735823053921e-05,5.272309599398322,5.720089227461175,5.417237341972105,1,0
PLPP4,6.921797761942734e-05,3.882199918611307,4.338471176890779,3.8408098944624873,1,2
SLC24A3,6.911628199642611e-05,5.705309130655328,5.4859645788637845,5.653779785326319,0,1
PON3,6.905120134024618e-05,4.193533467644342,4.190784732657527,4.291973630680339,2,1
LOC107985688,6.901166470033096e-05,2.2932187600875773,2.0403887369099816,2.2032846421596264,0,1
JPH3,6.8584868212804e-05,2.0590371441558646,1.720647011533503,2.197719260207798,2,1
MPO,6.851880612832205e-05,2.215114680916322,1.820769733000827,2.2853810839156643,2,1
ITGAM,6.842425168750201e-05,5.2521795109077285,5.863957030685476,5.275135187362379,1,0
C5AR1,6.839357085129146e-05,5.65840118687119,6.114326455609082,5.651738940295076,1,2
DLEU2,6.814172429197297e-05,4.822016807122174,4.955057755708521,5.084723971591864,2,0
RELN,6.80657391601721e-05,3.2313035632021716,2.801037508414953,3.119932437414125,0,1
CILP,6.800291569356739e-05,3.998978346758415,4.061838932215655,4.00174607169092,1,0
NEGR1,6.797547876316571e-05,4.593910474181193,4.125176149038694,4.633792779968725,2,1
CTSV,6.787386405204171e-05,6.234566378344688,5.217166443139631,6.359784005336482,2,1
CES1P1,6.786657214404467e-05,1.5008471807547998,0.7440455537793399,1.745463638565025,2,1
NRK,6.784250436347918e-05,2.5642363241889465,2.381924246179809,2.6746588518466874,2,1
DLX1,6.754854894588723e-05,1.4496455710736225,1.880089621956634,1.7545243007518612,1,0
NPM2,6.746438493787874e-05,4.112769426411609,4.273205580151876,4.338349979304421,2,0
MTCO1P40,6.741322629920019e-05,3.7414787525090576,3.6849125641210234,3.7972737436276436,2,1
PACRG,6.732589416930061e-05,2.318283359464877,1.5257721935484154,2.318031722913696,0,1
LINC02688,6.71583984248303e-05,3.3057297392883607,4.434757051714531,3.555441773143603,1,0
VPREB3,6.71317091605214e-05,2.528428306703753,2.7204389451237634,2.524340362599863,1,2
NR1H4,6.710010977909318e-05,2.4853995936187894,2.1455874319075536,2.465277055601757,0,1
RGMA,6.650790461001888e-05,5.13866414745608,4.621151025558079,5.141269254907922,2,1
CLCA1,6.609493833922679e-05,6.580624472712908,6.247648464180275,6.394076624505164,0,1
MYOZ3,6.497513830686709e-05,2.20569861582622,1.8911240382710213,2.4316039344037623,2,1
COL24A1,6.45994090158955e-05,3.5700208022862583,3.917136514828328,3.523113337633868,1,2
FRAS1,6.458656662564881e-05,4.9647094145104536,5.8550071858960395,5.2015968964461115,1,0
LINC02345,6.439357768331235e-05,1.9599593078588848,2.753470608151001,2.0637627722228626,1,0
UCA1,6.374960598258603e-05,6.158115136317222,4.5695774537023315,5.859175760634749,0,1
UTY,6.353337252557509e-05,3.4269818651396293,2.755692807966483,3.1764448908732406,0,1
CASC8,6.343607319220998e-05,3.9529814851065512,3.6556509642976343,3.7761094378932514,0,1
ADAMTS9-AS2,6.214857698714016e-05,1.765811414942132,1.645090198828651,1.8448090383082183,2,1
LOC442041,3.962063590228463e-05,2.923622863935783,2.1675039728536607,3.0803894561295952,2,1
RSPO4,3.888340897619728e-05,1.7934382194772376,1.35001431713175,1.7865207556313838,0,1
DCDC1,3.828344987273239e-05,0.9227135932924446,1.3162308500569964,1.276773648387116,1,0
NUPR1,3.788489995821672e-05,7.2860647184112315,7.146273638978463,7.228464802063988,0,1
HMGB1P5,3.710470877981398e-05,5.360748665120428,5.598977038074928,5.569321154161726,1,0
AADAC,3.62332915391466e-05,2.32058816674995,2.3872959343569566,2.528810966506357,2,0
ICOSLG,3.5265694761720474e-05,3.3809430545987547,3.344628208168349,3.300583580885676,0,2
LOC105371967,3.5216230290492875e-05,1.7336967018254483,0.9093449158600238,1.5812836048228425,0,1
SNX20,3.495092590349984e-05,5.417679517907235,5.3326669052181055,5.394277336685033,0,1
PTK7,3.479311618883813e-05,8.004501895741644,7.690097531500032,8.005500652378116,2,1
GPM6B,3.422075209871203e-05,4.372477333571069,4.3604137060467005,4.5025664068675875,2,1
RPL10P9,2.565741351455786e-05,5.214618360174354,5.037746586519711,5.293066461484029,2,1
FOS,2.362520121691259e-05,8.824976569159034,9.04494785085453,8.960846923263617,1,0
DOC2B,2.294142960329631e-05,5.142021331359946,5.681145274224562,5.038109534247926,1,2
LDC1P,0.0,1.18022109892859,0.5879464882181872,1.05922794071133,0,1
IGHA1,0.0,9.323247404404404,9.12433207355521,9.23727350615977,0,1
MIR8071-2,0.0,0.9463244853281751,1.0145177415811373,1.031058008047366,2,0
SPOCK3,0.0,0.780778881419173,0.7263929133151467,1.0075882159163039,2,1
LINC01749,0.0,0.7625604117556928,1.475115939036065,0.7639899934954139,1,0
HMGB1P49,0.0,1.0829572684887518,1.0249683154730282,1.2480936415948047,2,1
LOC117779438,0.0,0.8988080446565282,1.7097489886838313,1.0288971573683474,1,0
CPA6,0.0,3.8458915881644713,2.4947317700474176,3.900456971613196,2,1
ANKRD36C,0.0,3.815417175165984,4.305419855770984,4.021575236718938,1,0
MBNL1-AS1,0.0,4.444976903561479,4.422259862802553,4.526937072541411,2,1
SHE,0.0,4.470568076101918,4.505523173246168,4.537805705678059,2,0
MMP24,0.0,4.579994746053721,3.5515631708584197,4.425759705509636,0,1
RASL10B,0.0,4.1852017599737,3.2134771456976057,4.142244484810072,0,1
CXCL6,0.0,3.922399619196018,4.1339292531681195,3.8354368379676624,1,2
TFEC,0.0,4.072068128375011,4.668639944607099,4.170781243175062,1,0
LINC00545,0.0,0.8881005513691237,0.2225856671299281,0.8675434857970986,0,1
OLFM4,0.0,9.66394877938586,8.267589045618731,9.227553314267292,0,1
IL17F,0.0,1.1566242806798244,0.5957895034280114,1.196233081201783,2,1
DEFB1,0.0,4.089432517334346,3.0961426287171276,4.028926357198433,0,1
NACA3P,0.0,4.456091225246943,4.187742096534168,4.446867721362147,0,1
ZNF543,0.0,4.175333924362775,4.855781262650446,4.061259411112334,1,2
MT1H,0.0,3.758552555029388,4.298503603833032,3.7060711936489645,1,2
TTBK1,0.0,4.1583113926562945,3.806808320757555,4.19108759158534,2,1
RET,0.0,3.912791815913295,4.511664893276676,4.1199497243943854,1,0
OXER1,0.0,4.518504060976831,3.955500593045457,4.558269323302012,2,1
DOK7,0.0,4.408365731295137,4.708405754416236,4.300998625535366,1,2
ZNF718,0.0,4.525880908810678,4.446383756035278,4.587836077650452,2,1
TGFB2,0.0,4.406202356544089,4.257690049706364,4.389946082818744,0,1
GALNT15,0.0,3.9736135459978135,4.279231176832204,3.9337484725792446,1,2
CIDEC,0.0,3.6233609792023715,4.07916192282673,3.790538898688322,1,0
ADAMTS6,0.0,4.184882613576222,4.368668428620659,4.2827362856573945,1,0
LOC283683,0.0,1.1457282042836947,0.38509487761122274,1.0891978234818063,0,1
NPY5R,0.0,0.9143930394243596,0.6567586794682894,1.0851386941764685,2,1
IGHV1-17,0.0,1.021134815236252,1.0030005156198203,0.8738007445895275,0,2
ZNF736,0.0,5.83459111550719,4.874539405793647,5.788289680952594,0,1
LRRN2,0.0,4.289221946386705,4.3504873615262385,4.258184899219959,1,2
CEP170,0.0,5.714162290389293,6.1508471143656065,5.731629038937197,1,0
GLIS2,0.0,5.946340828836421,5.858223568713218,5.893683535441122,0,1
NHS,0.0,5.853915953107796,5.822086272605155,6.004762546155316,2,1
SLAMF7,0.0,5.542898415294365,6.216266657550902,5.526333620069258,1,2
STRA6,0.0,5.46794005623049,4.514347263019711,5.490490475722302,2,1
IGHV3-11,0.0,4.861192167437703,5.247002022933556,4.999417533572441,1,0
IFI44L,0.0,5.212454809889903,5.71626485315269,5.145555525447922,1,2
IGKV1-9,0.0,4.865641521657278,5.101214418130198,4.910504158815289,1,0
SULT1C4,0.0,3.2188472775684454,2.758381846924394,3.1422002009812062,0,1
IGHV3-43,0.0,3.2014069502736104,3.371812003834985,3.242630035916648,1,0
CYP2C18,0.0,3.8773188773101395,4.481090773597598,3.8711581218695863,1,2
ALOX15B,0.0,3.291174656908963,4.485659079187703,3.399918458299907,1,0
CYP26B1,0.0,4.146468793290801,4.607270588847794,3.9915681954986426,1,2
CD3G,0.0,4.146001200768459,4.665527812887403,4.2533299431720515,1,0
FCGR3B,0.0,3.5490955913275317,4.566890456277255,3.427479845784573,1,2
SCIMP,0.0,4.0653093599280545,4.675152686039561,4.073455613206048,1,0
GRIN1,0.0,3.768848716157868,4.782676403616518,3.898006075191962,1,0
RPL7P1,0.0,3.9950981059313126,3.893579410722843,4.2979975179775955,2,1
AIM2,0.0,3.4826771881050234,4.270050958105215,3.4026266318932072,1,2
TERT,0.0,4.128336966915465,3.826025527424279,4.421540149852776,2,1
LOXL1-AS1,0.0,4.0514485518273045,4.925263668528955,4.194645798880014,1,0
ANGPT1,0.0,4.1753165236108,4.071418305309365,4.135982551301271,0,1
ZNF334,0.0,3.1354853502486577,2.736044781238611,3.2285733568296635,2,1
CDH2,0.0,3.8955770861303227,4.020033763043469,3.9562850716780456,1,0
IGHV3-33,0.0,4.696430393126619,4.923081136375644,4.792621545908049,1,0
TGFB3,0.0,5.435262350458301,5.851318742609627,5.528178367351774,1,0
ZNF254,0.0,5.883409268613923,5.375814632289161,5.946957858158404,2,1
SAA2,0.0,3.5124217548715384,4.150312720402057,3.4767852545791524,1,2
SCML4,0.0,4.3091222259253525,3.929371939338011,4.537455677891364,2,1
P3H2,0.0,5.721162687027357,5.405340896366814,5.798793593126529,2,1
TTN-AS1,0.0,4.149037695691829,3.92005652327037,4.123297230336002,0,1
CEP85L,0.0,4.061980142213132,4.860986643067862,4.166090709727509,1,0
C16orf54,0.0,3.949705088490931,4.265150665093827,3.834945251523576,1,2
SGSM1,0.0,4.151172748960986,4.636273044506715,4.414718613630673,1,0
SYNDIG1,0.0,4.234856126617989,4.152103727376642,4.106119592470502,0,2
IL1RL2,0.0,4.155675595856,3.690582845617752,4.392903104986736,2,1
PNLIPRP2,0.0,3.8154820754808703,2.099208413714131,3.4347612959176486,0,1
IL1A,0.0,3.735433177614941,4.163981105166847,3.8364522083710555,1,0
BBOX1-AS1,0.0,3.8841325500096375,3.9504200680034787,4.192066349515137,2,0
MTATP8P2,0.0,2.0554617460235405,1.7208564231899273,2.4055043613776355,2,1
LOC105375166,0.0,3.6473952311525517,3.4817362701295234,3.901829396091912,2,1
DACT2,0.0,3.569055665970066,3.0318866995464573,3.684276419654396,2,1
ZNF300,0.0,3.777261001897286,3.7497838058978195,3.671627959207137,0,2
ISM1,0.0,3.829160743118917,3.4999557568203423,3.7089015692676965,0,1
ITK,0.0,4.255681796677612,4.7757121342841655,4.405701566282382,1,0
RASGRP1,0.0,4.215583179006924,5.129582182057416,4.3428666931573146,1,0
CHGA,0.0,4.28689124768179,3.5508735752207325,4.069730429336699,0,1
SLC2A4,0.0,4.654298053392636,4.251457014277686,4.724884649011294,2,1
ELF5,0.0,2.633927046581482,1.2122565059898307,3.08739254551064,2,1
SCG2,0.0,4.22973248481829,4.355697449595833,4.25171120421725,1,0
IGLV5-45,0.0,3.311233205883542,3.434660228560006,2.96109888032009,1,2
IGHV4-61,0.0,3.4929001002358544,3.5922926007928733,3.352507271856353,1,2
SFRP1,0.0,3.4622856211711635,3.2191210344497003,3.678449031559364,2,1
RAG1,0.0,4.391493584353267,3.82865199277477,4.416442979976087,2,1
CORIN,0.0,4.062575244734084,3.9470755026190782,3.9803851186328623,0,1
IGLC7,0.0,3.1848827162301396,3.3665086807895577,2.8388032751471965,1,2
MT1M,0.0,3.663373793213125,4.170244420998024,3.4741436178441694,1,2
AXDND1,0.0,3.5838328122358822,3.131341630772659,3.9305232568595234,2,1
RXFP4,0.0,4.450965976304966,3.1291585552484027,4.427810732651012,0,1
LRRN1,0.0,3.6989884865099762,2.283928321412504,3.7202827917837604,2,1
PHYHIPL,0.0,3.149707334062306,1.4830826910856758,3.1362356305974757,0,1
C17orf77,0.0,3.058418267093906,2.623716507783634,3.06473843344606,2,1
ACTL8,0.0,3.1255664246416663,3.0921034367034825,2.9484542611456224,0,2
FBXO17,0.0,4.302502240315844,3.9315513474668498,4.237975943129787,0,1
FEZF1,0.0,2.8996031915520417,3.7671272801137694,3.683607799109472,1,0
LCA5,0.0,4.2786603725698775,4.269507963009206,4.404890493064569,2,1
GRIP1,0.0,4.129905768259602,3.7663114969500397,4.217557804861108,2,1
HOXA2,0.0,4.1471981820255985,3.2770197567589405,4.281077451745279,2,1
PPP1R9A,0.0,5.616992504497793,6.110436615442455,5.649015311447479,1,0
HERC2P2,0.0,5.9597798928370125,5.696571602456949,6.2010171357827755,2,1
F13A1,0.0,5.410196461421011,5.568218693044723,5.536004038163521,1,0
SIDT1,0.0,5.878259473089432,6.507735450282143,6.091099047937157,1,0
HBB,0.0,5.469087057488727,5.524838672722525,5.382498727580487,1,2
NR3C1,0.0,5.882915443590521,6.0463945010826725,5.870374096439079,1,2
SHROOM2,0.0,6.104368813551696,4.770258681182126,5.791654148262668,0,1
GPR65,0.0,4.090901363826996,4.568211654701316,4.228750038422839,1,0
GPAT2,0.0,3.645241076458831,3.8706228425262856,3.5883810751987353,1,2
POU6F2,0.0,2.5917911224940853,1.3421704368680545,2.673177811727946,2,1
C11orf86,0.0,3.4259198530099844,2.8445120286981007,3.49569186136827,2,1
ADAMTSL3,0.0,3.880384614763268,3.373106195698271,3.913782378051827,2,1
IGHV3-64,0.0,2.892416255043229,2.8362837848223994,2.6481726095642735,0,2
SALL1,0.0,4.35724361453206,3.549295317200594,4.127634070435808,0,1
RBPMS2,0.0,4.030312494128381,3.6990182229942334,3.9881751969964983,0,1
USP2,0.0,4.271687513432014,3.634060411564338,4.16915001346252,0,1
MMP13,0.0,3.00653143839289,3.656699685580289,2.9560927127430556,1,2
TTLL7,0.0,3.944461294491211,4.006449728771874,4.034864125652214,2,0
PTN,0.0,4.306831390600809,3.8113004752007895,4.160217935172067,0,1
GPER1,0.0,4.110727641081075,4.065130573992103,4.040949727925969,0,2
H1-5,0.0,1.9398716414644643,1.8616275264340323,1.7682903792591902,0,2
FAM155B,0.0,3.688043972724183,2.227963037292013,4.013785974688912,2,1
SOX6,0.0,4.289142737386924,4.3231596386230375,4.384196833843143,2,0
SCEL,0.0,3.2070341439494974,3.7962625619351047,3.3947728148644556,1,0
PLAG1,0.0,4.365136215710026,3.7087123178426302,4.449827140924079,2,1
KLHL32,0.0,3.7934843806021252,4.107545099733358,3.9941685837195116,1,0
MSC-AS1,0.0,4.071905781195821,4.208172732730856,4.08402591790629,1,0
TDRP,0.0,4.11565032188516,3.9554952369615295,4.086896953936848,0,1
HHIP,0.0,4.479698328269565,3.4573105809326776,4.319172563662193,0,1
SERPINI1,0.0,4.611106865509807,4.336262513390965,4.699862269293145,2,1
TSPYL5,0.0,4.588193166278189,4.556695720227246,4.552809102536504,0,2
CCDC78,0.0,4.419348260289026,4.459278346690954,4.775983008427074,2,0
MASP1,0.0,3.817249953661909,3.404412313812858,3.6603799727256,0,1
MYRIP,0.0,5.773876472940343,4.679574507473247,5.699129475407379,0,1
HEPHL1,0.0,3.105077515004925,2.5457232695164262,2.9365532711318565,0,1
P2RY13,0.0,3.856195207117872,4.316015298851874,3.8659044270533105,1,0
ZNF85,0.0,3.9680297396564317,3.685739709812801,3.910000132322971,0,1
ALDH3B2,0.0,3.685203501167146,3.411970188290552,3.7363426455622926,2,1
CALCA,0.0,2.5569143248799655,1.0821827649905356,2.3958858108759973,0,1
GLYATL1,0.0,4.00956095774772,2.5574677518274123,4.0293330052816705,2,1
MATK,0.0,3.990010960903666,4.436452799069811,4.110153856081998,1,0
GBP5,0.0,5.241925000535794,6.412790728204514,5.2932300194765345,1,0
